checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes,rationale_uuid,rationale_inserted_at_utc,rationale_text_sha256,recommendation_priority,recommendation_used,deviation_permit_path,deviation_permit_sha256,deviation_approved_by,deviation_status,definition_operation,definition_similarity,glossary_definition_sha256,chapter_definition_sha256,definition_normalization_version
WB-007,undefined behavior,WB,v2-placement-priority,unsafety.rst,14,fls_r1m7v4k2t9pa,Unsafety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,348,types-and-traits.rst,Bool Type,high,poor,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=undefined behavior,move,Inserted undefined behavior definition in Bool Type and demoted Unsafety chapter wording to term usage.,relocate-first-use-owner,"Before at unsafety.rst:14 with dp id fls_r1m7v4k2t9pa, undefined behavior was only chapter-introduced in Unsafety while this wave first reference is in Bool Type validity text. After at types-and-traits.rst:350 with dp id fls_wb007undefbehavior, the canonical sentence is available at first-use context, improving discoverability without changing Rust 2021 semantics.",pass,none,none,types-and-traits.rst,350,fls_wb007undefbehavior,Bool Type,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,59539206-3575-46e7-822f-95f9e7f78776,2026-02-12T23:12:41Z,66ac9e6ce8a501558a2580477b23d09dd3d166c2ff65e26cfd0eec6213e20b26,high,yes,,,,,insert,1.000000,2347f3b7502fd9cef31400c5b52d76a39a42d2cf8820cde41dbd27e7d438bfb1,2347f3b7502fd9cef31400c5b52d76a39a42d2cf8820cde41dbd27e7d438bfb1,v1
WB-008,code point,WB,v2-placement-priority,expressions.rst,2241,fls_4h2v3pk7qz6n,Type Cast Expressions,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,34,lexical-elements.rst,Character Set,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=code point,move,Promoted code point in Character Set and demoted the Type Cast Expressions occurrence to term usage.,relocate-first-use-owner,"Before at expressions.rst:2248 with contextual dp in Type Cast Expressions, code point appeared inside a cast bullet rather than a chapter definition. After at lexical-elements.rst:34 with dp id fls_4h2v3pk7qz6n, the canonical sentence is in Character Set at first-use location, improving discoverability while preserving Rust 2021 meaning.",pass,none,required,lexical-elements.rst,34,fls_4h2v3pk7qz6n,Character Set,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,97666a44-0f09-45d3-9e52-9cc02286c68e,2026-02-12T23:13:15Z,a8798fa35c527a9caef66289fac39af039ac1ea4a0296aa6a6732c83072eb547,high,yes,,,,,adapt,1.000000,98abe4277e069a673bfb792e0d66226f016c0fe5245a2c9aca4e9e73d27817de,98abe4277e069a673bfb792e0d66226f016c0fe5245a2c9aca4e9e73d27817de,v1
WB-009,receiver operand,WB,v2-placement-priority,entities-and-resolution.rst,1372,fls_mbdS0xiNlj92,Method Resolution,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3658,expressions.rst,Method Call Expressions,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=receiver operand,move,Promoted receiver operand in Method Call Expressions and demoted Method Resolution-specific markup.,relocate-first-use-owner,"Before at entities-and-resolution.rst:1379 with dp id fls_mbdS0xiNlj92, receiver operand was defined in resolution internals and not where method call syntax first introduces it. After at expressions.rst:3669 with dp id fls_jx3ryre0xs88, the canonical sentence is in Method Call Expressions for first-use discoverability with no Rust 2021 semantic change.",pass,none,none,expressions.rst,3669,fls_jx3ryre0xs88,Method Call Expressions,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,36879cc0-99fb-454b-bed7-8562cb6acc0b,2026-02-12T23:13:15Z,b5cf783a43084d7e9107e6255a27b42fed14bcb2dcb9e55a59fd1e36ae20c78d,high,yes,,,,,promote,1.000000,c4783ec6d861bc4d0ba0b2fcce7452010e67b634d65bf40c63bf9162090f3f6a,c4783ec6d861bc4d0ba0b2fcce7452010e67b634d65bf40c63bf9162090f3f6a,v1
WB-010,associated constant,WB,v2-placement-priority,patterns.rst,379,fls_5y6ae0xqux57,Path Patterns,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,309,expressions.rst,Constant Expressions,high,poor,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=associated constant,move,Inserted associated constant definition in Constant Expressions and demoted Path Patterns definition markup.,relocate-first-use-owner,"Before at patterns.rst:379 with dp id fls_5y6ae0xqux57, associated constant was defined in pattern matching rules rather than first-use expression context. After at expressions.rst:309 with dp id fls_wb010assocconst, the canonical sentence is in Constant Expressions, improving first-read discoverability and keeping Rust 2021 meaning unchanged.",pass,none,none,expressions.rst,309,fls_wb010assocconst,Constant Expressions,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,49e1cfb5-4311-41c3-850c-1b12db6b8afb,2026-02-12T23:13:16Z,4a5579820e8968cb57c6a728a65eb73a4dcb6146cbdb544e29848e52a6b9f67f,high,yes,,,,,insert,1.000000,cef1f4e7299ded38dd3892069cbdf66ee3caa43f7d637400f5dbd12aec2eca3e,cef1f4e7299ded38dd3892069cbdf66ee3caa43f7d637400f5dbd12aec2eca3e,v1
WB-011,crate root module,WB,v2-placement-priority,entities-and-resolution.rst,973,fls_atvnwly4w8g2,Preludes,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,1002,program-structure-and-compilation.rst,Compilation Roots,high,poor,inline_definition,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=crate root module,move,Promoted crate root module in Compilation Roots and demoted Preludes-local definition markup.,relocate-conceptual-owner,"Before at entities-and-resolution.rst:980 in Preludes, crate root module appeared as part of external prelude rules and not as the owning compilation concept. After at program-structure-and-compilation.rst:210 with dp id fls_fhiqvgdamq5, the canonical sentence is chapter-owned in Compilation Roots, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,none,program-structure-and-compilation.rst,210,fls_fhiqvgdamq5,Compilation Roots,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,63116751-4314-490c-9ad4-d50baa89f233,2026-02-12T23:13:16Z,008b6b242628daf696095e8599f4855539098a9852b3081f89f94ffba4a990e3,high,yes,,,,,promote,1.000000,fd98366571dafa37df83e89b16da5b33d63f50fbe755fd644f5de5f97f240a29,fd98366571dafa37df83e89b16da5b33d63f50fbe755fd644f5de5f97f240a29,v1
WB-012,associated trait function,WB,v2-placement-priority,implementations.rst,224,fls_qmhduwunxww0,Implementation Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,294,associated-items.rst,Associated Items,high,poor,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=associated trait function,move,Promoted associated trait function in Associated Items and demoted Implementation Conformance-specific definition markup.,relocate-conceptual-owner,"Before at implementations.rst:224 with dp id fls_qmhduwunxww0, associated trait function was framed in conformance checks instead of the chapter that defines associated items themselves. After at associated-items.rst:107 with dp id fls_b6nns7oqvdpm, the canonical sentence is in the conceptual owner section, improving discoverability without changing Rust 2021 meaning.",pass,none,none,associated-items.rst,107,fls_b6nns7oqvdpm,Associated Items,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,1e0564ef-a14b-474c-84e2-c79c600f0ebe,2026-02-12T23:13:16Z,e9e84e75f10e31b5cb38f7bcdfead3c50625580053380fb6de83ef142080dd55,high,yes,,,,,promote,1.000000,c5118ce93d44a5cbadb84e280f63f81609544ebcbddea2ab7e339df73a85267b,c5118ce93d44a5cbadb84e280f63f81609544ebcbddea2ab7e339df73a85267b,v1
WB-013,size,WB,v2-placement-priority,expressions.rst,2315,fls_1pbwigq6f3ha,Type Cast Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2319,types-and-traits.rst,Type Layout,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=size,move,Inserted canonical size definition in Type Layout and demoted Type Cast Expressions size markup to term usage.,relocate-conceptual-owner,"Before at expressions.rst:2322, size appeared in cast semantics and not as the chapter-owned definition of layout behavior. After at types-and-traits.rst:1620 with dp id fls_wb013size, the canonical sentence is anchored in Type Layout, improving conceptual ownership and discoverability with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,1620,fls_wb013size,Type Layout,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,e38085cf-6372-448d-9997-c5c580ecaafb,2026-02-12T23:13:16Z,e26bdb28ff5093a5c6b20664e524f074c455a68ffbec5ff213d8325ae9666538,high,yes,,,,,insert,1.000000,1b2e460f32688fb43980a025cb6fa80ac59fb4b892de9665563dc936384ab816,1b2e460f32688fb43980a025cb6fa80ac59fb4b892de9665563dc936384ab816,v1
WB-014,floating-point type,WB,v2-placement-priority,expressions.rst,1553,fls_xcUkEjuclTjp,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,1061,lexical-elements.rst,Float Literals,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=floating-point type,move,Inserted floating-point type definition in Float Literals and demoted Arithmetic Expressions-specific definition markup.,relocate-first-use-owner,"Before at expressions.rst:1564, floating-point type appeared in arithmetic operator rules rather than where literals first expose type choice for readers. After at lexical-elements.rst:1064 with dp id fls_wb014floattype, the canonical sentence is in Float Literals, improving first-use discoverability while preserving Rust 2021 semantics.",pass,none,none,lexical-elements.rst,1064,fls_wb014floattype,Float Literals,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,b44c5bb5-731c-44ac-be45-7095e710df5f,2026-02-12T23:13:16Z,ddc2e80e89dfadf0ac1b312d1389fdcdd0fff45511c4eb335383fa67cc512d8c,high,yes,,,,,insert,1.000000,18565162a6aeb0bdb1f8cc761e941d24bf2db0410c8f1adca621a43cfd83bd37,18565162a6aeb0bdb1f8cc761e941d24bf2db0410c8f1adca621a43cfd83bd37,v1
WB-015,safety invariant,WB,v2-placement-priority,attributes.rst,874,fls_0tYMAQY1V55p,Attribute ``naked``,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,659,types-and-traits.rst,Str Type,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=safety invariant,move,Inserted safety invariant definition in Str Type and demoted naked-attribute-specific definition markup.,relocate-first-use-owner,"Before at attributes.rst:874 with dp id fls_0tYMAQY1V55p, safety invariant was defined in a narrow naked-attribute rule instead of a core type-model context. After at types-and-traits.rst:648 with dp id fls_wb015safetyinvar, the canonical sentence appears in Str Type where first-use UB constraints are discussed, improving discoverability without semantic change.",pass,none,none,types-and-traits.rst,648,fls_wb015safetyinvar,Str Type,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,0a857b18-37b7-42bd-9ec2-6cbd981d1a54,2026-02-12T23:13:17Z,b2d506323d72478360cb61d2da911b9fc998baf1df91a259a42bd03867668d8c,high,yes,,,,,insert,1.000000,70304877c899a2413b3b32c76e22cd65489225d0023a402bb539d1234520ea5c,70304877c899a2413b3b32c76e22cd65489225d0023a402bb539d1234520ea5c,v1
WB-016,unit struct,WB,v2-placement-priority,expressions.rst,658,fls_4q6m9t1w7zpa,Path Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,high,poor,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=unit struct,move,Verified unit struct is already at the recommended Path Expressions location; no relocation required.,no-change-not-mislocated,"Before and after at expressions.rst:666 with dp id fls_4q6m9t1w7zpa, unit struct is already defined in Path Expressions, matching the canonical glossary text and the recommended location. Keeping this placement preserves ordering and discoverability for first readers and introduces no Rust 2021 semantic change.",pass,none,none,expressions.rst,666,fls_4q6m9t1w7zpa,Path Expressions,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,4ad1c3a3-6482-4f4c-8ea9-4ff36e667427,2026-02-12T23:13:37Z,e2d32028917ab25c0bf2bec13eef6f5bc260406f289eef04dc1c3d25c5308308,high,yes,,,,,promote,1.000000,372ae71aa5ebd080d24126ea1e4b7fe6b4c7a1fcc10a5c292b69d0d160661627,372ae71aa5ebd080d24126ea1e4b7fe6b4c7a1fcc10a5c292b69d0d160661627,v1
WB-017,unsafe context,WB,v2-placement-priority,expressions.rst,3765,fls_jb6krd90tjmc,Field Access Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,662,expressions.rst,Path Expressions,high,poor,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=unsafe context,move,Verified unsafe context definition in Path Expressions and kept the canonical sentence anchored at the first-use owner paragraph.,relocate-first-use-owner,"Before at expressions.rst:3765 (fls_jb6krd90tjmc), unsafe context was defined under Field Access Expressions and was not the preferred first-use anchor. After at expressions.rst:672 (fls_wb017unsafecontext), the canonical sentence is anchored in Path Expressions where readers first encounter unsafe path usage, improving discoverability with no Rust 2021 semantic change.",pass,none,none,expressions.rst,672,fls_wb017unsafecontext,Path Expressions,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,f810018e-7cbf-4ada-9dc8-0e713a3f267a,2026-02-12T23:40:18Z,a0be0163010dbcf21f8c15568d19426c8c87ab1db1f690853b651fe2debc8458,high,yes,,,,,promote,1.000000,112e18bbdbd6455f5da9a65f94e9d05c79f50e1b79ef095e383c1df70e6afabc,112e18bbdbd6455f5da9a65f94e9d05c79f50e1b79ef095e383c1df70e6afabc,v1
WB-018,associated trait constant,WB,v2-placement-priority,implementations.rst,213,fls_v31idwjau90d,Implementation Conformance,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3643,types-and-traits.rst,Static Lifetime Elision,high,poor,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=associated trait constant,move,Inserted associated trait constant definition in Static Lifetime Elision and demoted Implementation Conformance definition markup.,relocate-first-use-owner,"Before at implementations.rst:213 with dp id fls_v31idwjau90d, associated trait constant was introduced through conformance checks rather than where first-use lifetime-elision rules mention it. After at types-and-traits.rst:3644 with dp id fls_wb018assoctraitconst, the canonical sentence appears in first-use context, improving discoverability while preserving Rust 2021 meaning.",pass,none,none,types-and-traits.rst,3644,fls_wb018assoctraitconst,Static Lifetime Elision,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,4d3494f7-0648-4d40-b324-bb22a9568370,2026-02-12T23:13:37Z,0cf21138aae6448ea26b669470fd125e4c19abf56b8bceaa6baf041cae6b5f3d,high,yes,,,,,insert,1.000000,bbec9e157db48cea4b4ccd41b0862656d730928aa014363e4859c84a17320a20,bbec9e157db48cea4b4ccd41b0862656d730928aa014363e4859c84a17320a20,v1
WB-019,union value,WB,v2-placement-priority,expressions.rst,3270,fls_q7v2m9t4k1pa,Struct Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3267,expressions.rst,Struct Expressions,high,poor,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=union value,move,Verified union value is already in the recommended Struct Expressions location; no relocation required.,no-change-not-mislocated,"Before and after at expressions.rst:3281 with dp id fls_q7v2m9t4k1pa, union value is already defined in Struct Expressions and the sentence matches the glossary canonical wording. Retaining this placement keeps conceptual ownership and discoverability intact with no Rust 2021 semantic change.",pass,none,none,expressions.rst,3281,fls_q7v2m9t4k1pa,Struct Expressions,ff766f962cba79c4378b21f83105c8909ebc4364,,completed,resolved-high,batch-010,,,,fefddf05-45a3-425a-92d2-929b16bac9ef,2026-02-12T23:13:37Z,d15b82c2536ed40e8c51909696a21052b355ab1661d5d78e6b6317c9d7821d17,high,yes,,,,,promote,1.000000,bb7c26754feac5e78274adbd08b8dd32d5c715295d81213d0bbb3ef384b3dd4a,bb7c26754feac5e78274adbd08b8dd32d5c715295d81213d0bbb3ef384b3dd4a,v1
WB-020,pattern-without-alternation,WB,v2-placement-priority,ownership-and-deconstruction.rst,630,fls_3ycn4u1fe9h,Drop Scope Extension,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,871,ownership-and-deconstruction.rst,Drop Order,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=pattern-without-alternation,move,Kept pattern-without-alternation definition in Drop Order with canonical wording at the recommended chapter owner location.,relocate-conceptual-owner,"Before at ownership-and-deconstruction.rst:630 (fls_3ycn4u1fe9h), the term was tied to Drop Scope Extension context and did not provide the preferred Drop Order anchor. After at ownership-and-deconstruction.rst:723 (fls_wb020patnoalt), the canonical definition is anchored in Drop Order, improving conceptual ownership and reader lookup with no Rust 2021 semantic change.",pass,none,none,ownership-and-deconstruction.rst,723,fls_wb020patnoalt,Drop Order,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,ae7d8f87-be26-4cdc-8594-098a9f99255a,2026-02-12T23:40:18Z,4f3fb73fa3fcaa6ad12e733039372883739bd916cb3768636843d405b01fb8cd,high,yes,,,,,promote,1.000000,43445064f4403e7efbb6a01553b2e4954ef4cd20866a1fc286c827f00f0fef3d,43445064f4403e7efbb6a01553b2e4954ef4cd20866a1fc286c827f00f0fef3d,v1
WB-021,discriminant,WB,v2-placement-priority,expressions.rst,2224,fls_t4yeovFm83Wo,Type Cast Expressions,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,786,types-and-traits.rst,Enum Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=discriminant,move,Promoted discriminant to chapter definition markup in Enum Types at the recommended location.,relocate-conceptual-owner,"Before at expressions.rst:2224 (fls_t4yeovFm83Wo), discriminant appeared in cast-specific context and was less discoverable as the canonical owner definition. After at types-and-traits.rst:792 (fls_t4yeovFm83Wo), the canonical sentence is in Enum Types, improving ownership for enum semantics with no Rust 2021 meaning change.",pass,none,none,types-and-traits.rst,792,fls_t4yeovFm83Wo,Enum Types,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,09180f10-3295-45d4-957c-fe523c99710a,2026-02-12T23:40:19Z,f5136ea10299446be279b203225b4def84e51ecaa6f6d989d02b7255ae3437a6,high,yes,,,,,promote,1.000000,5911088b37591175ceb41d952033c5fdfbb1adf448f7ee24668807ca6ad3aab0,5911088b37591175ceb41d952033c5fdfbb1adf448f7ee24668807ca6ad3aab0,v1
WB-022,field index,WB,v2-placement-priority,expressions.rst,3292,fls_y3p6rtm7ek3l,Struct Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,848,types-and-traits.rst,Struct Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=field index,move,Promoted field index in Struct Types so the canonical definition is chapter-owned in type layout context.,relocate-conceptual-owner,"Before at expressions.rst:3292 (fls_y3p6rtm7ek3l), field index appeared in struct-expression initialization rules and was not the chapter-owned type definition. After at types-and-traits.rst:948 (fls_3QSa0wGQtbHh), the canonical sentence is anchored in Struct Types, improving discoverability and ownership with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,948,fls_3QSa0wGQtbHh,Struct Types,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,a442bb49-5c56-4b36-8af4-7f33279abb59,2026-02-12T23:40:19Z,8adbbb98024d4c951bd64f6f519d64a876e4b21c50ac639454c4eedde4a1ee35,high,yes,,,,,promote,1.000000,24f7f08850c6c0b4fb8456d80a70103099b0800c7b9bc6141cb0ef06bb0073b2,24f7f08850c6c0b4fb8456d80a70103099b0800c7b9bc6141cb0ef06bb0073b2,v1
WB-023,static,WB,v2-placement-priority,expressions.rst,328,fls_ibrmiwfypldh,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,431,values.rst,Statics,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=static,move,Promoted static to definition markup in Statics to align with the canonical chapter owner sentence.,relocate-conceptual-owner,"Before at expressions.rst:328 (fls_ibrmiwfypldh), static was classified in constant-expression context, which was weaker for chapter ownership. After at values.rst:168 (fls_ibrmiwfypldh), the canonical sentence is anchored in Statics, improving concept ownership and navigation without changing Rust 2021 semantics.",pass,none,none,values.rst,168,fls_ibrmiwfypldh,Statics,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,c682e390-1dc7-4720-93ba-6ef96aa17709,2026-02-12T23:40:19Z,31ef2e0302139f0f6a5fe19a1922e5dd83a234448cb246305d7a60b561b947c0,high,yes,,,,,promote,1.000000,b7e3fe007d9667cccfaa006dd7e594f1a51b5c38378bb19c0ee82c6812a6eae7,b7e3fe007d9667cccfaa006dd7e594f1a51b5c38378bb19c0ee82c6812a6eae7,v1
WB-024,evaluation,WB,v2-placement-priority,expressions.rst,2020,fls_ydt9zvh0h5ex,Comparison Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,122,expressions.rst,Expressions,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=evaluation,,,,,,,,,,,,,,pending,pending,batch-014,open,"definition precheck failed: definition_operation=promote must not include insertion-like diff; set definition_operation=insert when adding a new definition sentence (insert_pass=True, swap_detected=False, insert_net=1, file=src/expressions.rst)",,,,,,,,,,,,,,,
WB-025,enum variant value,WB,v2-placement-priority,patterns.rst,836,fls_g6dytd6aq62d,Record Struct Patterns,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,756,types-and-traits.rst,Enum Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=enum variant value,move,Promoted enum variant value in Enum Types using canonical glossary wording at the recommended owner section.,relocate-conceptual-owner,"Before at patterns.rst:836 (fls_g6dytd6aq62d), enum variant value was embedded in pattern deconstructee wording and not chapter-owned. After at types-and-traits.rst:762 (fls_KTzAGty3T5fF), the canonical definition is in Enum Types, improving ownership and lookup fidelity with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,762,fls_KTzAGty3T5fF,Enum Types,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,a1493084-d61d-4932-8202-4b2fc690b121,2026-02-12T23:41:00Z,d5f4b3948f3cfe1c88c84318c32f25b3ee3296619f2466657a5b8631ce9e9561,high,yes,,,,,promote,1.000000,ab0ef8071e070e9a86ddcf25d2d4cebb8afc6edd77ed72b8a9c627778d684e44,ab0ef8071e070e9a86ddcf25d2d4cebb8afc6edd77ed72b8a9c627778d684e44,v1
WB-026,immutable,WB,v2-placement-priority,expressions.rst,4867,fls_RPMOAaZ6lflI,Match Expressions,19e75856eac5694e5d613c7c59b429848d333992,values.rst,17,ffi.rst,External Statics,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=immutable,move+rewrite,Inserted immutable definition in External Statics and rewrote to subject form for guardrail compliance.,relocate-first-use-owner,"Before at expressions.rst:4867 (fls_RPMOAaZ6lflI), immutable was used in match-arm-guard rules and did not define the term at the recommended location. After at ffi.rst:267 (fls_wb026immutable), the chapter now contains a subject-form immutable definition in External Statics, improving first-use discoverability without Rust 2021 semantic change.",pass,none,required,ffi.rst,267,fls_wb026immutable,External Statics,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,09f06d07-8407-4527-9acd-ac1309dae4a4,2026-02-12T23:42:42Z,c6a16b7a12e7455de463328f85d4b7c001f2211dcb5d98b213243482b603f673,high,yes,,,,,adapt,0.714286,aa25b9dc08d3c078f49d5a96bd30215adea48f77dc941fedda55b5735937fd3f,f66530a0bdadd8f211d58587aed4055f99a2bc57a537e554c0e1e462ee58dc38,v1
WB-027,signed integer type,WB,v2-placement-priority,expressions.rst,1871,fls_3g2cxq6r7nkp,Bit Expressions,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,424,types-and-traits.rst,Integer Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=signed integer type,move,Promoted signed integer type in Integer Types so the canonical sentence is chapter-owned and directly discoverable.,relocate-conceptual-owner,"Before at expressions.rst:1871 (fls_3g2cxq6r7nkp), signed integer type appeared in shift semantics and not as the chapter-owned type definition. After at types-and-traits.rst:426 (fls_3g2cxq6r7nkp), the canonical sentence is in Integer Types, improving conceptual ownership without Rust 2021 semantic changes.",pass,none,none,types-and-traits.rst,426,fls_3g2cxq6r7nkp,Integer Types,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,1e9ad675-a26a-4ec5-a6d5-6d1dc9c743cf,2026-02-12T23:41:00Z,67e45c0a9351bfbc07a5bcab19af4f2cc0cf4cf06ce454bd2dc82c35d484a8de,high,yes,,,,,promote,0.750000,9619df7c92727d2caa255df23e5aa53903b9a8c863918e6deb92b5312f329f6c,75071e9e6ee4255ae4fb4ca37ece1c3af23c1eb5d8e574d8b390b1fcaeabfdf0,v1
WB-028,execution,WB,v2-placement-priority,statements.rst,51,fls_dl763ssb54q1,Statements,19e75856eac5694e5d613c7c59b429848d333992,statements.rst,44,statements.rst,Statements,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=execution,,,,,,,,,,,,,,pending,pending,batch-014,open,"definition precheck failed: definition_operation=promote must not include insertion-like diff; set definition_operation=insert when adding a new definition sentence (insert_pass=True, swap_detected=False, insert_net=1, file=src/statements.rst)",,,,,,,,,,,,,,,
WB-029,function body,WB,v2-placement-priority,types-and-traits.rst,2537,fls_927nfm5mkbsp,Type Inference,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2573,functions.rst,Functions,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=function body,move,Promoted function body definition in Functions so the canonical sentence is at the recommended chapter owner.,relocate-conceptual-owner,"Before at types-and-traits.rst:2537 (fls_927nfm5mkbsp), function body appeared in type-inference expected-type bullets and was not chapter-owned for function semantics. After at functions.rst:156 (fls_927nfm5mkbsp), the canonical definition is in Functions, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,none,functions.rst,156,fls_927nfm5mkbsp,Functions,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,d384dc54-aacc-4b4c-8d7f-1769cb67d53f,2026-02-12T23:41:01Z,afe3b6460f2ae618c30dbc3f4a1e4d3fac20afb2c5edaece308d962db1845e65,high,yes,,,,,promote,1.000000,8d589aa70c6d2e37fefa84cddf5bb89ab3c47e8c225cdcf433bf8fb14937923b,8d589aa70c6d2e37fefa84cddf5bb89ab3c47e8c225cdcf433bf8fb14937923b,v1
